Order_ID,Order_Date,Ship_Date,Customer_ID,Customer_Name,Segment,Region,City,Category,Sub_Category,Product_Name,Quantity,Base_Price,Discount,Sales,Profit,Profit_Margin_Pct,Ship_Mode,Payment_Mode,Rating
ORD-20241536,2024-08-23,2024-08-25,CUST-1001,Priya Sharma,Consumer,North,New York,Office Supplies,Packaging Supplies,Heavy Duty Packing Tape 6-Pack,1,21,0.0,21.0,5.63,26.81,Second Class,UPI / Instant Transfer,5
ORD-20241333,2024-08-24,2024-08-27,CUST-1012,Jessica Reddy,Home Office,South,Houston,Furniture,Chairs,Ergonomic Mesh Office Chair,2,249,0.25,373.5,-14.66,-3.93,Same Day,Credit Card,5
ORD-20241575,2024-08-24,2024-08-27,CUST-1213,Rahul Williams,Corporate,North,New York,Technology,Smart Watches,Samsung Galaxy Watch 6,7,299,0.15,1779.05,414.77,23.31,First Class,Credit Card,4
ORD-20240775,2024-08-24,2024-08-26,CUST-1110,Emily Brown,Consumer,West,Los Angeles,Office Supplies,Packaging Supplies,Bubble Cushion Wrap Roll,1,28,0.0,28.0,11.03,39.39,Standard Class,Credit Card,5
ORD-20241398,2024-08-25,2024-08-26,CUST-1034,Ananya Johnson,Home Office,East,Baltimore,Office Supplies,Stationery,Parker Fountain Pen Set,1,65,0.25,48.75,11.59,23.77,Standard Class,Debit Card,5
ORD-20240236,2024-08-26,2024-08-31,CUST-1026,Kavita Anderson,Corporate,South,Dallas,Furniture,Chairs,Executive Leather Recliner,9,399,0.0,3591.0,534.84,14.89,Second Class,Net Banking,4
ORD-20240703,2024-08-26,2024-08-29,CUST-1181,Emily Mehta,Consumer,North,Chicago,Technology,Phones,Google Pixel 8,1,699,0.05,664.05,184.16,27.73,Standard Class,Credit Card,5
ORD-20241730,2024-08-29,2024-08-31,CUST-1163,Priya Patel,Corporate,East,Pittsburgh,Technology,Accessories,Anker 100W Fast Charger,7,59,0.05,392.35,81.48,20.77,Standard Class,Credit Card,5
ORD-20240362,2024-08-29,2024-09-01,CUST-1220,Ananya Taylor,Home Office,West,San Francisco,Technology,Laptops,HP Spectre x360,3,999,0.0,2997.0,824.36,27.51,First Class,Debit Card,1
ORD-20241249,2024-09-01,2024-09-04,CUST-1112,Priya Brown,Consumer,Central,Nashville,Furniture,Lighting,Architect LED Desk Lamp,1,79,0.15,67.15,6.04,8.99,Second Class,UPI / Instant Transfer,5
ORD-20240872,2024-09-01,2024-09-03,CUST-1175,Priya Singh,Corporate,North,Chicago,Technology,Accessories,Anker 100W Fast Charger,1,59,0.05,56.05,14.74,26.3,Standard Class,UPI / Instant Transfer,5
ORD-20241302,2024-09-02,2024-09-03,CUST-1198,Pooja Singh,Home Office,East,Washington D.C.,Technology,Smart Watches,Samsung Galaxy Watch 6,1,299,0.15,254.15,24.84,9.77,Standard Class,Credit Card,5
ORD-20240210,2024-09-02,2024-09-05,CUST-1029,Neha Reddy,Corporate,South,Houston,Office Supplies,Paper & Notebooks,Spiral Dot Grid Notebook Pack,4,19,0.0,76.0,29.39,38.67,Standard Class,Credit Card,5
ORD-20241246,2024-09-03,2024-09-05,CUST-1159,Kavita Jones,Consumer,Central,Nashville,Furniture,Storage,3-Drawer Mobile Filing Cabinet,1,149,0.05,141.55,28.76,20.32,Standard Class,Credit Card,5
ORD-20240730,2024-09-06,2024-09-08,CUST-1193,Sophia Gupta,Home Office,North,New York,Furniture,Chairs,Executive Leather Recliner,5,399,0.0,1995.0,460.79,23.1,Standard Class,UPI / Instant Transfer,5
ORD-20241230,2024-09-06,2024-09-10,CUST-1206,Arjun Deshmukh,Consumer,South,Dallas,Office Supplies,Packaging Supplies,Heavy Duty Packing Tape 6-Pack,2,21,0.0,42.0,15.64,37.24,Standard Class,Credit Card,4
ORD-20241044,2024-09-07,2024-09-09,CUST-1184,Neha Sharma,Home Office,West,San Francisco,Technology,Accessories,Keychron K2 Mechanical Keyboard,1,89,0.0,89.0,20.06,22.54,Standard Class,UPI / Instant Transfer,5
ORD-20240002,2024-09-07,2024-09-12,CUST-1157,Pooja Mehta,Corporate,North,Detroit,Furniture,Desks,Minimalist Solid Wood Desk,2,419,0.0,838.0,152.44,18.19,Standard Class,Net Banking,5
ORD-20240214,2024-09-07,2024-09-08,CUST-1112,Priya Brown,Consumer,North,Detroit,Office Supplies,Paper & Notebooks,Premium Copy Paper 5-Pack,2,39,0.1,70.2,24.56,34.99,Same Day,Credit Card,5
ORD-20241657,2024-09-07,2024-09-11,CUST-1063,James Davis,Corporate,East,Baltimore,Office Supplies,Packaging Supplies,Heavy Duty Packing Tape 6-Pack,9,21,0.0,189.0,65.17,34.48,First Class,Credit Card,4
ORD-20240149,2024-09-07,2024-09-10,CUST-1103,Neha Smith,Consumer,West,San Francisco,Office Supplies,Stationery,Parker Fountain Pen Set,1,65,0.3,45.5,6.71,14.75,Standard Class,Credit Card,3
ORD-20240421,2024-09-09,2024-09-12,CUST-1199,Sarah Wilson,Home Office,North,Minneapolis,Office Supplies,Packaging Supplies,Heavy Duty Packing Tape 6-Pack,1,21,0.2,16.8,2.85,16.96,Standard Class,Net Banking,5
ORD-20240754,2024-09-10,2024-09-11,CUST-1032,David Mehta,Consumer,Central,Kansas City,Office Supplies,Packaging Supplies,Bubble Cushion Wrap Roll,1,28,0.0,28.0,7.51,26.82,First Class,Cash on Delivery,4
ORD-20240012,2024-09-10,2024-09-12,CUST-1006,Jessica Verma,Consumer,Central,Indianapolis,Technology,Laptops,HP Spectre x360,2,999,0.05,1898.1,534.08,28.14,First Class,Net Banking,4
ORD-20240412,2024-09-10,2024-09-14,CUST-1079,Emily Sharma,Consumer,East,Pittsburgh,Furniture,Desks,Motorized Standing Desk 60x30,1,549,0.0,549.0,102.91,18.74,Standard Class,Credit Card,5
ORD-20240277,2024-09-11,2024-09-13,CUST-1225,Olivia Davis,Consumer,East,Baltimore,Technology,Phones,OnePlus 12,2,649,0.0,1298.0,441.59,34.02,Standard Class,UPI / Instant Transfer,5
ORD-20240786,2024-09-11,2024-09-16,CUST-1054,Alex Williams,Home Office,Central,Kansas City,Technology,Accessories,Keychron K2 Mechanical Keyboard,1,89,0.2,71.2,1.55,2.18,Standard Class,Credit Card,5
ORD-20240118,2024-09-11,2024-09-16,CUST-1231,Rahul Johnson,Corporate,South,Miami,Office Supplies,Binders & Organizers,Heavy Duty Ring Binders 6-Pack,3,29,0.05,82.65,26.12,31.6,Second Class,UPI / Instant Transfer,5
ORD-20240234,2024-09-12,2024-09-15,CUST-1206,Arjun Deshmukh,Consumer,Central,Kansas City,Furniture,Storage,Modular Wooden Bookshelf,2,189,0.05,359.1,32.4,9.02,First Class,Debit Card,5
ORD-20240656,2024-09-13,2024-09-15,CUST-1122,Arjun Jones,Home Office,South,Miami,Technology,Accessories,Logitech MX Master 3S Mouse,5,99,0.15,420.75,53.0,12.6,First Class,Credit Card,4
ORD-20241097,2024-09-14,2024-09-19,CUST-1022,Arjun Verma,Consumer,North,New York,Office Supplies,Packaging Supplies,Bubble Cushion Wrap Roll,2,28,0.0,56.0,20.34,36.32,Standard Class,Debit Card,5
ORD-20240179,2024-09-15,2024-09-18,CUST-1184,Neha Sharma,Home Office,West,Denver,Technology,Smart Watches,Garmin Venu 3,2,449,0.05,853.1,201.16,23.58,Standard Class,Credit Card,3
ORD-20240826,2024-09-15,2024-09-18,CUST-1022,Arjun Verma,Consumer,South,Atlanta,Furniture,Lighting,Architect LED Desk Lamp,1,79,0.1,71.1,3.41,4.8,Second Class,UPI / Instant Transfer,5
ORD-20241219,2024-09-15,2024-09-18,CUST-1022,Arjun Verma,Consumer,South,Atlanta,Furniture,Lighting,Ambient Floor Standing Lamp,1,119,0.3,83.3,-0.74,-0.89,Standard Class,Credit Card,5
ORD-20241356,2024-09-15,2024-09-19,CUST-1032,David Mehta,Consumer,Central,Nashville,Office Supplies,Paper & Notebooks,Premium Copy Paper 5-Pack,2,39,0.0,78.0,21.73,27.86,First Class,Credit Card,5
ORD-20241212,2024-09-17,2024-09-21,CUST-1171,Olivia Davis,Corporate,South,Dallas,Office Supplies,Binders & Organizers,Desktop Acrylic Organizer,8,34,0.05,258.4,87.31,33.79,Standard Class,Debit Card,4
ORD-20240977,2024-09-17,2024-09-20,CUST-1165,Daniel Mehta,Consumer,South,Atlanta,Office Supplies,Stationery,Parker Fountain Pen Set,3,65,0.0,195.0,77.5,39.74,Standard Class,Credit Card,5
ORD-20240438,2024-09-17,2024-09-21,CUST-1079,Emily Sharma,Consumer,East,Richmond,Office Supplies,Binders & Organizers,Heavy Duty Ring Binders 6-Pack,1,29,0.0,29.0,10.75,37.07,First Class,UPI / Instant Transfer,5
ORD-20241381,2024-09-18,2024-09-21,CUST-1043,Pooja Verma,Consumer,West,Phoenix,Office Supplies,Packaging Supplies,Heavy Duty Packing Tape 6-Pack,4,21,0.1,75.6,15.45,20.44,Standard Class,UPI / Instant Transfer,4
ORD-20240752,2024-09-18,2024-09-20,CUST-1167,Rohan Reddy,Consumer,South,Houston,Furniture,Chairs,Steelcase Series 1 Task Chair,2,499,0.2,798.4,74.07,9.28,Standard Class,Credit Card,5
ORD-20240637,2024-09-18,2024-09-22,CUST-1040,David Mehta,Consumer,East,Pittsburgh,Office Supplies,Stationery,Parker Fountain Pen Set,2,65,0.0,130.0,57.79,44.45,First Class,Credit Card,5
ORD-20241071,2024-09-18,2024-09-21,CUST-1242,Alex Iyer,Home Office,West,Los Angeles,Technology,Smart Watches,Samsung Galaxy Watch 6,1,299,0.15,254.15,43.89,17.27,Second Class,Credit Card,2
ORD-20241373,2024-09-18,2024-09-22,CUST-1179,Michael Chopra,Home Office,East,Washington D.C.,Office Supplies,Packaging Supplies,Bubble Cushion Wrap Roll,3,28,0.1,75.6,16.33,21.6,Standard Class,Credit Card,5
ORD-20240244,2024-09-19,2024-09-23,CUST-1185,Michael Gupta,Consumer,North,New York,Furniture,Lighting,Ambient Floor Standing Lamp,5,119,0.2,476.0,6.69,1.41,First Class,Credit Card,5
ORD-20240051,2024-09-20,2024-09-24,CUST-1242,Alex Iyer,Home Office,West,Seattle,Office Supplies,Binders & Organizers,Heavy Duty Ring Binders 6-Pack,2,29,0.0,58.0,17.35,29.91,Second Class,UPI / Instant Transfer,5
ORD-20240612,2024-09-21,2024-09-26,CUST-1201,Vikram Reddy,Corporate,East,Philadelphia,Office Supplies,Binders & Organizers,Heavy Duty Ring Binders 6-Pack,12,29,0.1,313.2,72.63,23.19,Second Class,Net Banking,3
ORD-20240927,2024-09-22,2024-09-26,CUST-1033,James Johnson,Consumer,South,Dallas,Technology,Phones,Samsung Galaxy S24,1,849,0.0,849.0,209.99,24.73,Standard Class,Credit Card,3
ORD-20240516,2024-09-23,2024-09-25,CUST-1096,Pooja Patel,Consumer,East,Philadelphia,Technology,Accessories,Keychron K2 Mechanical Keyboard,2,89,0.0,178.0,37.63,21.14,Standard Class,UPI / Instant Transfer,4
ORD-20240923,2024-09-23,2024-09-25,CUST-1098,Alex Wilson,Consumer,West,San Francisco,Technology,Phones,Google Pixel 8,3,699,0.25,1572.75,182.79,11.62,Standard Class,Credit Card,5
ORD-20240611,2024-09-24,2024-09-27,CUST-1041,Sophia Reddy,Consumer,South,Austin,Technology,Phones,Google Pixel 8,1,699,0.1,629.1,162.1,25.77,Second Class,UPI / Instant Transfer,5
ORD-20240884,2024-09-24,2024-09-28,CUST-1153,Jessica Taylor,Consumer,East,Washington D.C.,Office Supplies,Packaging Supplies,Heavy Duty Packing Tape 6-Pack,3,21,0.0,63.0,18.68,29.65,Standard Class,Credit Card,5
ORD-20240158,2024-09-24,2024-09-27,CUST-1150,Pooja Taylor,Consumer,Central,Columbus,Furniture,Desks,Motorized Standing Desk 60x30,1,549,0.0,549.0,82.35,15.0,Standard Class,Credit Card,5
ORD-20241007,2024-09-24,2024-09-29,CUST-1108,Alex Taylor,Corporate,South,Dallas,Furniture,Chairs,Gaming Bucket Chair,3,199,0.1,537.3,48.92,9.1,Second Class,Net Banking,5
ORD-20240830,2024-09-26,2024-09-29,CUST-1001,Priya Sharma,Consumer,West,San Francisco,Office Supplies,Packaging Supplies,Bubble Cushion Wrap Roll,1,28,0.1,25.2,8.75,34.72,Standard Class,Credit Card,4
ORD-20240821,2024-09-26,2024-09-30,CUST-1175,Priya Singh,Corporate,North,Minneapolis,Office Supplies,Paper & Notebooks,Spiral Dot Grid Notebook Pack,11,19,0.0,209.0,58.39,27.94,Same Day,Credit Card,5
ORD-20241160,2024-09-26,2024-09-29,CUST-1111,Rahul Singh,Consumer,East,Philadelphia,Furniture,Lighting,Architect LED Desk Lamp,1,79,0.0,79.0,11.3,14.3,Standard Class,Debit Card,3
ORD-20240347,2024-09-26,2024-09-28,CUST-1021,Sarah Anderson,Corporate,Central,Kansas City,Office Supplies,Packaging Supplies,Heavy Duty Packing Tape 6-Pack,2,21,0.1,37.8,9.68,25.61,Standard Class,UPI / Instant Transfer,2
ORD-20241669,2024-09-26,2024-09-28,CUST-1010,Aarav Wilson,Corporate,East,Washington D.C.,Furniture,Chairs,Executive Leather Recliner,8,399,0.2,2553.6,225.33,8.82,Standard Class,UPI / Instant Transfer,4
ORD-20241401,2024-09-27,2024-09-30,CUST-1186,Arjun Deshmukh,Corporate,South,Austin,Furniture,Chairs,Executive Leather Recliner,4,399,0.0,1596.0,243.96,15.29,Standard Class,Credit Card,5
ORD-20240873,2024-09-27,2024-10-01,CUST-1044,Michael Williams,Home Office,North,Minneapolis,Furniture,Lighting,Architect LED Desk Lamp,2,79,0.0,158.0,44.29,28.03,Standard Class,Debit Card,4
ORD-20240677,2024-09-28,2024-10-01,CUST-1092,Kavita Williams,Corporate,North,Boston,Office Supplies,Paper & Notebooks,Premium Copy Paper 5-Pack,5,39,0.0,195.0,86.26,44.24,Standard Class,Credit Card,5
ORD-20241618,2024-09-28,2024-10-01,CUST-1150,Pooja Taylor,Consumer,South,Dallas,Technology,Smart Watches,Apple Watch Series 9,1,399,0.0,399.0,121.16,30.37,First Class,UPI / Instant Transfer,4
ORD-20241765,2024-09-28,2024-09-29,CUST-1096,Pooja Patel,Consumer,North,New York,Technology,Phones,Samsung Galaxy S24,2,849,0.0,1698.0,527.04,31.04,Standard Class,UPI / Instant Transfer,5
ORD-20241196,2024-09-29,2024-10-02,CUST-1131,Neha Deshmukh,Consumer,West,San Francisco,Technology,Accessories,Keychron K2 Mechanical Keyboard,1,89,0.2,71.2,8.11,11.39,Second Class,Credit Card,4
ORD-20240035,2024-09-30,2024-10-03,CUST-1238,Kavita Wilson,Consumer,East,Pittsburgh,Office Supplies,Packaging Supplies,Bubble Cushion Wrap Roll,1,28,0.1,25.2,5.32,21.11,Standard Class,Credit Card,4
ORD-20240591,2024-10-02,2024-10-05,CUST-1002,Arjun Reddy,Home Office,East,Philadelphia,Office Supplies,Packaging Supplies,Heavy Duty Packing Tape 6-Pack,5,21,0.3,73.5,-3.29,-4.48,First Class,UPI / Instant Transfer,4
ORD-20241259,2024-10-02,2024-10-06,CUST-1046,Rahul Taylor,Corporate,Central,Kansas City,Furniture,Storage,Steel Storage Credenza,1,279,0.0,279.0,44.18,15.84,Same Day,UPI / Instant Transfer,5
ORD-20241204,2024-10-03,2024-10-04,CUST-1145,Daniel Patel,Consumer,West,Los Angeles,Office Supplies,Stationery,Parker Fountain Pen Set,1,65,0.1,58.5,22.36,38.22,Standard Class,Debit Card,5
ORD-20240420,2024-10-03,2024-10-08,CUST-1057,Emily Patel,Consumer,South,Dallas,Technology,Laptops,HP Spectre x360,4,999,0.05,3796.2,1004.06,26.45,Standard Class,Cash on Delivery,5
ORD-20241048,2024-10-04,2024-10-07,CUST-1046,Rahul Taylor,Corporate,East,Richmond,Furniture,Storage,Steel Storage Credenza,6,279,0.0,1674.0,297.95,17.8,Standard Class,Net Banking,5
ORD-20240962,2024-10-05,2024-10-08,CUST-1209,Pooja Chopra,Consumer,West,Denver,Technology,Accessories,Sony WH-1000XM5 Headphones,1,349,0.05,331.55,67.87,20.47,Standard Class,Credit Card,4
ORD-20240288,2024-10-05,2024-10-09,CUST-1177,Arjun Iyer,Corporate,West,Denver,Office Supplies,Stationery,Parker Fountain Pen Set,5,65,0.0,325.0,87.02,26.78,Standard Class,UPI / Instant Transfer,5
ORD-20240377,2024-10-05,2024-10-08,CUST-1126,Sophia Sharma,Consumer,South,Miami,Technology,Laptops,MacBook Air M2,5,1199,0.0,5995.0,1223.88,20.42,Standard Class,Net Banking,5
ORD-20241391,2024-10-05,2024-10-08,CUST-1011,Rahul Wilson,Consumer,North,Chicago,Furniture,Desks,Motorized Standing Desk 60x30,1,549,0.15,466.65,39.44,8.45,Second Class,Credit Card,5
ORD-20240645,2024-10-06,2024-10-08,CUST-1083,Alex Patel,Consumer,East,Washington D.C.,Furniture,Storage,3-Drawer Mobile Filing Cabinet,4,149,0.0,596.0,79.86,13.4,Second Class,Credit Card,4
ORD-20241298,2024-10-07,2024-10-10,CUST-1231,Rahul Johnson,Corporate,Central,Columbus,Technology,Accessories,Sony WH-1000XM5 Headphones,2,349,0.05,663.1,151.57,22.86,Same Day,UPI / Instant Transfer,4
ORD-20240358,2024-10-08,2024-10-11,CUST-1196,Sarah Verma,Consumer,Central,St. Louis,Furniture,Desks,Minimalist Solid Wood Desk,1,419,0.05,398.05,72.83,18.3,Standard Class,Credit Card,2
ORD-20241073,2024-10-08,2024-10-11,CUST-1230,Daniel Wilson,Corporate,East,Philadelphia,Technology,Laptops,Dell XPS 13,2,1099,0.0,2198.0,540.14,24.57,Standard Class,Net Banking,4
ORD-20240470,2024-10-08,2024-10-12,CUST-1004,Priya Wilson,Corporate,North,Minneapolis,Technology,Laptops,HP Spectre x360,1,999,0.15,849.15,164.41,19.36,Standard Class,Credit Card,5
ORD-20240268,2024-10-10,2024-10-12,CUST-1183,Jessica Mehta,Home Office,East,Washington D.C.,Technology,Laptops,MacBook Air M2,3,1199,0.15,3057.45,395.65,12.94,Standard Class,Credit Card,4
ORD-20240479,2024-10-10,2024-10-14,CUST-1178,Olivia Chopra,Consumer,East,Baltimore,Technology,Phones,Google Pixel 8,3,699,0.0,2097.0,629.31,30.01,Second Class,UPI / Instant Transfer,5
ORD-20241567,2024-10-10,2024-10-13,CUST-1101,Rohan Verma,Consumer,East,Pittsburgh,Office Supplies,Binders & Organizers,Desktop Acrylic Organizer,1,34,0.25,25.5,5.72,22.43,Standard Class,Credit Card,5
ORD-20241239,2024-10-12,2024-10-14,CUST-1109,Emily Reddy,Consumer,South,Austin,Technology,Accessories,Logitech MX Master 3S Mouse,2,99,0.0,198.0,53.18,26.86,Standard Class,Credit Card,5
ORD-20240547,2024-10-12,2024-10-14,CUST-1117,Michael Singh,Corporate,North,New York,Furniture,Lighting,Ambient Floor Standing Lamp,3,119,0.0,357.0,103.7,29.05,Standard Class,Net Banking,5
ORD-20241395,2024-10-13,2024-10-15,CUST-1230,Daniel Wilson,Corporate,West,Denver,Furniture,Storage,Modular Wooden Bookshelf,10,189,0.2,1512.0,-57.99,-3.84,Same Day,Credit Card,4
ORD-20240224,2024-10-13,2024-10-14,CUST-1236,Kavita Brown,Corporate,South,Austin,Furniture,Storage,Modular Wooden Bookshelf,8,189,0.0,1512.0,417.26,27.6,Second Class,Credit Card,4
ORD-20241668,2024-10-14,2024-10-17,CUST-1150,Pooja Taylor,Consumer,North,Chicago,Office Supplies,Paper & Notebooks,Spiral Dot Grid Notebook Pack,2,19,0.05,36.1,8.44,23.38,First Class,Credit Card,5
ORD-20240951,2024-10-16,2024-10-18,CUST-1163,Priya Patel,Corporate,North,Minneapolis,Office Supplies,Stationery,Parker Fountain Pen Set,1,65,0.1,58.5,13.52,23.11,First Class,Credit Card,5
ORD-20240201,2024-10-17,2024-10-19,CUST-1148,Pooja Williams,Consumer,South,Austin,Furniture,Storage,Steel Storage Credenza,3,279,0.0,837.0,156.76,18.73,Standard Class,Credit Card,4
ORD-20241387,2024-10-18,2024-10-22,CUST-1230,Daniel Wilson,Corporate,East,Pittsburgh,Office Supplies,Paper & Notebooks,Moleskine Executive Journal,4,24,0.05,91.2,37.83,41.48,Standard Class,UPI / Instant Transfer,4
ORD-20241285,2024-10-18,2024-10-20,CUST-1119,Rahul Wilson,Home Office,Central,St. Louis,Technology,Phones,OnePlus 12,2,649,0.1,1168.2,318.26,27.24,Standard Class,Credit Card,3
ORD-20241402,2024-10-18,2024-10-23,CUST-1061,Rohan Williams,Consumer,West,San Francisco,Office Supplies,Binders & Organizers,Heavy Duty Ring Binders 6-Pack,1,29,0.05,27.55,6.22,22.58,Standard Class,Credit Card,3
ORD-20241018,2024-10-18,2024-10-20,CUST-1105,Pooja Mehta,Home Office,South,Atlanta,Furniture,Desks,L-Shaped Corner Workstation,1,329,0.05,312.55,24.46,7.83,Standard Class,Credit Card,5
ORD-20241791,2024-10-19,2024-10-22,CUST-1206,Arjun Deshmukh,Consumer,Central,Columbus,Furniture,Lighting,Ambient Floor Standing Lamp,3,119,0.2,285.6,2.69,0.94,Standard Class,Credit Card,5
ORD-20240517,2024-10-19,2024-10-21,CUST-1045,Arjun Patel,Consumer,South,Dallas,Technology,Phones,Apple iPhone 15 Pro,10,999,0.05,9490.5,2336.33,24.62,Second Class,UPI / Instant Transfer,5
ORD-20240462,2024-10-22,2024-10-27,CUST-1172,Aarav Wilson,Consumer,South,Dallas,Technology,Phones,Apple iPhone 15 Pro,1,999,0.2,799.2,51.26,6.41,Same Day,UPI / Instant Transfer,2
ORD-20240881,2024-10-22,2024-10-23,CUST-1076,Ananya Wilson,Corporate,North,Detroit,Technology,Laptops,Lenovo ThinkPad X1,3,1299,0.05,3702.15,1166.12,31.5,Standard Class,Credit Card,5
ORD-20241238,2024-10-22,2024-10-25,CUST-1059,Vikram Deshmukh,Consumer,East,Baltimore,Technology,Laptops,Lenovo ThinkPad X1,8,1299,0.0,10392.0,3115.0,29.97,Standard Class,Credit Card,4
ORD-20240115,2024-10-23,2024-10-26,CUST-1078,Olivia Smith,Consumer,West,San Francisco,Office Supplies,Packaging Supplies,Heavy Duty Packing Tape 6-Pack,2,21,0.1,37.8,13.37,35.37,Standard Class,Cash on Delivery,5
ORD-20240629,2024-10-23,2024-10-24,CUST-1040,David Mehta,Consumer,North,Boston,Furniture,Storage,Modular Wooden Bookshelf,1,189,0.0,189.0,51.84,27.43,Standard Class,UPI / Instant Transfer,4
ORD-20241194,2024-10-23,2024-10-26,CUST-1172,Aarav Wilson,Consumer,West,Phoenix,Technology,Phones,Samsung Galaxy S24,2,849,0.0,1698.0,445.88,26.26,Second Class,Cash on Delivery,5
ORD-20240667,2024-10-24,2024-10-27,CUST-1162,Olivia Taylor,Corporate,Central,St. Louis,Technology,Phones,Samsung Galaxy S24,1,849,0.2,679.2,35.81,5.27,Standard Class,UPI / Instant Transfer,5
ORD-20240960,2024-10-24,2024-10-28,CUST-1234,Michael Singh,Consumer,East,Baltimore,Furniture,Desks,Minimalist Solid Wood Desk,3,419,0.2,1005.6,117.54,11.69,Standard Class,UPI / Instant Transfer,5
ORD-20241378,2024-10-24,2024-10-27,CUST-1011,Rahul Wilson,Consumer,North,Chicago,Furniture,Chairs,Gaming Bucket Chair,3,199,0.0,597.0,153.59,25.73,Second Class,UPI / Instant Transfer,3
ORD-20241059,2024-10-25,2024-10-28,CUST-1036,Arjun Patel,Corporate,North,Boston,Furniture,Lighting,Architect LED Desk Lamp,1,79,0.05,75.05,15.01,20.0,Standard Class,Credit Card,4
ORD-20240037,2024-10-25,2024-10-28,CUST-1070,Aarav Mehta,Home Office,West,Denver,Furniture,Desks,L-Shaped Corner Workstation,2,329,0.0,658.0,88.21,13.41,Second Class,UPI / Instant Transfer,5
ORD-20241412,2024-10-25,2024-10-28,CUST-1077,Daniel Sharma,Corporate,Central,St. Louis,Office Supplies,Paper & Notebooks,Spiral Dot Grid Notebook Pack,1,19,0.1,17.1,4.72,27.6,Second Class,Credit Card,2
ORD-20240531,2024-10-25,2024-10-28,CUST-1240,Jessica Williams,Consumer,North,Minneapolis,Technology,Laptops,MacBook Air M2,2,1199,0.0,2398.0,723.26,30.16,First Class,Credit Card,5
ORD-20240312,2024-10-27,2024-10-29,CUST-1193,Sophia Gupta,Home Office,Central,Nashville,Furniture,Chairs,Ergonomic Mesh Office Chair,2,249,0.05,473.1,43.42,9.18,Standard Class,UPI / Instant Transfer,4
ORD-20240972,2024-10-28,2024-10-31,CUST-1226,Priya Williams,Consumer,East,Richmond,Furniture,Storage,Steel Storage Credenza,2,279,0.0,558.0,114.84,20.58,First Class,UPI / Instant Transfer,5
ORD-20240048,2024-10-29,2024-11-03,CUST-1076,Ananya Wilson,Corporate,North,Detroit,Furniture,Chairs,Ergonomic Mesh Office Chair,7,249,0.15,1481.55,189.25,12.77,Standard Class,Credit Card,4
